2	1839	4.0
2	1840	3.0
2	1841	1.0
2	1842	3.0
2	1843	4.0
2	1844	3.0
2	1845	3.0
3	1846	3.0
3	1644	2.5
3	1847	3.0
3	1642	3.0
3	1848	2.0
3	1658	0.5
4	1849	3.0
5	1658	3.5
5	1643	4.0
5	1850	4.0
5	1851	4.0
5	1852	3.0
5	1648	3.5
6	1642	1.0
6	1853	4.0
6	1643	4.0
6	1652	4.0
6	1854	1.5
6	1855	1.5
6	1856	3.5
6	1651	4.0
6	1857	4.0
6	1846	2.5
6	1644	0.5
6	1654	2.0
7	1858	4.0
7	1856	4.0
8	1859	4.0
9	1654	4.0
9	1856	4.0
9	1854	0.5
9	1652	4.0
9	1651	4.0
10	1847	3.5
10	1642	3.0
10	1648	4.0
10	1860	3.5
11	1653	4.0
11	1848	4.0
11	1644	3.0
11	1725	1.5
11	1652	4.0
11	1852	2.5
11	1861	3.5
11	1645	3.5
11	1643	3.5
12	1859	3.0
12	1862	1.5
12	1863	4.0
12	1864	3.5
12	1847	4.0
12	1865	0.5
12	1866	0.5
12	1867	2.5
12	1652	4.0
12	1848	2.5
12	1868	3.0
12	1869	4.0
12	1870	0.5
12	1871	3.0
12	1872	0.5
12	1873	3.5
12	1645	4.0
13	1874	3.0
13	1846	0.5
13	1852	4.0
13	1875	4.0
13	1876	0.5
13	1648	3.5
13	1848	0.5
13	1877	4.0
13	1654	4.0
14	1643	4.0
15	1876	3.5
15	1848	4.0
15	1652	3.0
15	1648	3.5
15	1653	3.0
15	1877	2.0
15	1854	4.0
15	1645	2.5
15	1642	3.0
15	1643	4.0
15	1860	3.0
16	1878	2.0
16	1856	4.0
17	1650	3.5
18	1879	2.0
18	1880	3.5
18	1643	4.0
18	1852	3.5
18	1881	2.5
18	1854	3.0
18	1658	4.0
18	1882	3.0
18	1644	2.5
19	1883	3.5
19	1848	2.0
19	1648	3.0
20	1880	3.0
20	1884	4.0
20	1642	2.5
20	1650	4.0
20	1852	4.0
20	1853	3.5
20	1885	2.5
20	1886	4.0
20	1855	4.0
20	1876	3.5
20	1887	4.0
20	1846	4.0
20	1851	2.5
20	1888	4.0
20	1889	4.0
20	1653	4.0
20	1890	3.0
20	1658	4.0
20	1861	4.0
20	1652	4.0
20	1856	4.0
20	1891	4.0
20	1892	4.0
20	1725	4.0
20	1893	3.0
20	1648	2.0
20	1874	4.0
20	1858	3.0
20	1882	4.0
20	1647	4.0
20	1894	3.5
20	1895	3.0
20	1896	4.0
20	1877	4.0
20	1847	3.0
20	1645	4.0
20	1643	4.0
20	1654	4.0
20	1848	4.0
20	1897	3.0
20	1860	4.0
20	1646	4.0
20	1649	4.0
20	1854	3.0
20	1857	3.0
20	1875	3.0
20	1762	4.0
20	1651	3.5
20	1644	3.0
20	1898	4.0
21	1645	4.0
21	1896	4.0
21	1643	4.0
21	1648	4.0
21	1876	3.5
21	1860	3.0
21	1898	3.0
21	1658	4.0
21	1642	4.0
21	1652	4.0
21	1653	4.0
22	1648	2.5
22	1848	3.0
22	1644	4.0
22	1642	3.0
22	1646	3.0
22	1854	2.5
22	1650	3.0
22	1860	2.0
22	1649	3.5
23	1899	4.0
23	1900	4.0
24	1896	3.5
24	1848	3.0
24	1855	2.0
24	1642	3.5
24	1725	3.5
24	1658	3.0
24	1875	2.5
24	1852	4.0
24	1890	2.0
24	1887	2.0
24	1891	4.0
24	1650	2.0
24	1895	4.0
24	1762	3.0
24	1882	1.0
24	1857	3.0
24	1851	3.5
24	1893	2.5
24	1860	3.5
24	1853	2.0
24	1647	3.5
24	1652	4.0
24	1643	4.0
24	1649	3.0
24	1886	3.5
24	1889	4.0
24	1858	2.0
24	1880	2.0
24	1894	3.0
24	1861	0.5
24	1877	3.5
24	1884	3.5
24	1885	3.5
24	1847	2.5
24	1648	3.5
24	1645	2.5
24	1888	2.5
24	1898	2.5
24	1653	1.5
24	1651	2.0
24	1646	3.5
24	1856	4.0
24	1654	4.0
24	1892	3.0
24	1876	1.5
24	1897	3.5
24	1644	4.0
24	1874	3.0
24	1846	2.5
24	1854	2.5
25	1856	3.5
25	1642	3.5
25	1901	1.0
25	1652	3.0
25	1855	0.5
26	1902	3.5
26	1854	4.0
26	1896	1.5
26	1651	4.0
26	1646	2.5
26	1642	1.0
26	1875	2.0
26	1654	2.0
26	1903	2.5
26	1644	1.0
26	1846	3.5
26	1855	3.0
26	1857	2.0
26	1893	1.5
26	1853	3.0
26	1652	4.0
26	1643	1.0
26	1858	3.5
26	1860	1.0
26	1904	2.0
26	1880	1.5
26	1856	0.5
26	1648	1.0
27	1658	3.0
27	1894	3.0
27	1895	2.0
27	1896	3.5
27	1648	2.5
27	1877	4.0
27	1847	3.5
27	1645	3.0
27	1654	3.0
27	1848	2.5
27	1897	2.5
27	1646	3.5
27	1649	4.0
27	1854	2.5
27	1857	2.0
27	1875	3.0
27	1762	3.0
27	1643	3.0
27	1644	2.0
27	1898	3.0
27	1860	3.5
27	1642	2.0
27	1650	3.5
27	1852	3.0
27	1853	3.0
27	1886	2.5
27	1855	3.0
27	1876	3.0
27	1887	2.0
27	1846	3.5
27	1851	2.5
27	1651	1.5
27	1888	3.0
27	1880	3.0
27	1889	3.5
27	1653	3.0
27	1890	3.0
27	1884	3.5
27	1652	2.0
27	1861	3.0
27	1856	3.0
27	1891	3.0
27	1892	3.5
27	1885	2.0
27	1725	2.5
27	1893	3.5
27	1874	3.0
27	1858	2.0
27	1882	3.0
27	1647	2.0
28	1883	3.5
28	1905	3.0
28	1906	3.0
28	1907	0.5
28	1908	0.5
28	1909	3.0
28	1910	3.0
28	1911	3.5
28	1912	3.5
28	1913	3.5
28	1914	2.5
28	1915	3.0
28	1916	3.5
28	1917	3.0
28	1918	0.5
28	1919	3.5
28	1920	3.0
28	1921	0.5
28	1922	3.5
28	1923	3.0
28	1924	2.0
28	1925	3.0
28	1926	3.5
28	1927	4.0
28	1928	3.0
28	1929	3.0
28	1930	4.0
28	1931	3.5
28	1932	4.0
28	1700	0.5
28	1933	3.5
28	1934	3.5
28	1859	4.0
28	1935	3.5
28	1936	3.0
28	1937	0.5
28	1938	3.5
28	1939	3.5
28	1940	4.0
28	1941	3.0
28	1942	2.5
28	1943	3.5
28	1944	3.5
28	1945	0.5
28	1946	3.0
28	1947	4.0
28	1948	4.0
29	1885	1.5
29	1646	0.5
29	1653	4.0
29	1882	2.0
29	1647	1.0
29	1649	4.0
29	1875	0.5
29	1857	4.0
29	1654	4.0
29	1762	4.0
29	1725	4.0
29	1848	0.5
29	1892	2.5
29	1890	1.0
29	1891	4.0
29	1860	4.0
29	1895	3.5
29	1650	2.5
29	1648	0.5
29	1887	0.5
29	1847	0.5
29	1898	4.0
29	1888	0.5
29	1876	4.0
29	1846	4.0
29	1880	4.0
29	1854	1.5
29	1643	0.5
29	1645	3.0
29	1889	2.5
29	1851	0.5
29	1874	0.5
29	1856	2.0
29	1644	4.0
29	1652	4.0
29	1894	1.5
29	1642	4.0
29	1861	0.5
29	1897	4.0
29	1855	1.0
29	1858	1.5
29	1884	2.0
29	1658	4.0
29	1852	1.5
29	1651	3.0
29	1896	0.5
29	1853	0.5
29	1886	1.0
29	1893	4.0
29	1877	2.5
30	1652	4.0
30	1856	3.5
30	1854	2.0
30	1654	2.5
30	1642	3.5
30	1643	2.5
30	1857	3.0
31	1847	3.0
31	1642	3.0
31	1846	3.5
31	1653	2.5
31	1949	4.0
31	1877	2.5
31	1649	3.0
31	1654	4.0
31	1648	3.0
31	1643	3.5
32	1877	3.5
32	1854	3.0
32	1847	1.0
32	1652	4.0
32	1648	2.5
32	1642	1.5
32	1645	4.0
32	1848	3.0
32	1653	2.5
32	1643	3.5
32	1876	2.0
32	1898	3.0
33	1875	4.0
33	1898	2.0
33	1860	4.0
33	1882	4.0
33	1658	4.0
33	1651	4.0
33	1644	3.0
33	1652	3.0
33	1645	2.0
33	1846	2.0
33	1653	2.0
33	1877	4.0
33	1648	4.0
33	1642	4.0
33	1643	2.0
33	1857	3.0
33	1848	4.0
33	1762	4.0
34	1950	4.0
34	1860	2.5
34	1650	2.5
34	1951	4.0
34	1648	2.0
34	1952	4.0
34	1643	3.0
35	1645	4.0
35	1851	4.0
35	1877	4.0
35	1653	3.0
35	1846	4.0
35	1650	4.0
35	1857	3.0
35	1896	4.0
35	1848	4.0
35	1647	4.0
35	1891	3.5
35	1860	3.5
35	1875	3.0
35	1852	4.0
35	1644	3.5
35	1646	4.0
35	1649	4.0
35	1651	4.0
35	1652	4.0
35	1856	4.0
35	1854	4.0
35	1882	3.5
35	1876	3.5
35	1654	4.0
35	1648	4.0
35	1847	4.0
35	1642	4.0
35	1658	4.0
35	1643	4.0
36	1658	4.0
36	1888	4.0
36	1887	3.5
36	1853	4.0
36	1876	2.0
36	1650	4.0
36	1896	4.0
36	1857	4.0
36	1851	4.0
36	1643	3.5
36	1846	4.0
36	1893	3.5
36	1642	4.0
36	1889	4.0
36	1649	4.0
36	1895	4.0
36	1654	3.5
36	1892	4.0
36	1884	3.5
36	1886	3.5
36	1877	4.0
36	1858	3.5
36	1646	4.0
36	1854	4.0
36	1897	3.5
36	1882	3.0
36	1856	4.0
36	1652	3.5
36	1860	3.5
36	1725	3.5
36	1894	4.0
36	1645	4.0
36	1647	3.5
36	1874	4.0
36	1848	3.0
36	1891	4.0
36	1847	4.0
36	1762	3.5
36	1885	4.0
36	1648	3.5
36	1653	3.5
36	1852	4.0
36	1875	4.0
36	1861	3.0
36	1890	4.0
36	1880	4.0
36	1651	4.0
36	1898	3.5
36	1855	3.5
36	1644	4.0
37	1892	1.0
37	1896	1.0
37	1890	1.0
37	1647	1.0
37	1880	0.5
37	1891	1.0
37	1858	1.5
37	1860	3.5
37	1725	2.0
37	1885	0.5
37	1875	1.0
37	1894	2.5
37	1853	3.0
37	1887	1.0
37	1650	3.5
37	1886	1.0
37	1852	3.5
37	1953	4.0
37	1895	0.5
37	1848	0.5
37	1644	2.5
37	1649	4.0
37	1855	2.5
37	1874	1.0
37	1893	2.0
37	1652	1.5
37	1854	0.5
37	1882	1.5
37	1897	0.5
37	1654	2.0
37	1646	1.5
37	1648	1.0
37	1847	1.0
37	1898	1.5
37	1651	1.5
37	1861	0.5
37	1856	3.0
37	1658	3.5
37	1643	0.5
37	1645	1.0
37	1876	2.0
37	1851	1.0
37	1884	0.5
37	1642	3.0
37	1877	3.5
37	1889	1.0
37	1653	2.0
37	1846	1.0
37	1762	1.0
37	1857	1.0
37	1888	1.5
38	1898	3.0
38	1725	3.5
38	1658	4.0
38	1854	3.5
38	1882	3.0
38	1652	3.0
38	1653	2.5
38	1646	4.0
38	1877	4.0
38	1650	4.0
38	1648	4.0
38	1848	2.5
38	1856	3.5
38	1649	4.0
38	1876	3.0
38	1895	3.0
39	1876	1.5
40	1856	4.0
40	1652	4.0
40	1857	3.0
40	1651	2.0
40	1654	3.5
41	1853	4.0
41	1648	4.0
41	1919	0.5
41	1652	4.0
41	1854	3.0
42	1642	2.5
42	1854	1.5
42	1652	3.0
42	1651	2.0
42	1654	3.5
42	1644	1.5
42	1856	3.5
43	1654	2.5
43	1651	3.5
43	1856	1.5
43	1652	4.0
43	1848	4.0
43	1645	4.0
44	1892	4.0
44	1857	2.0
44	1897	3.5
44	1652	1.0
44	1645	1.5
44	1654	1.5
44	1856	3.0
45	1653	3.5
45	1658	3.5
45	1892	4.0
45	1896	3.5
45	1880	4.0
45	1891	3.5
45	1860	4.0
45	1895	4.0
45	1848	3.5
45	1874	3.0
45	1646	3.5
45	1649	3.0
45	1651	3.0
45	1652	3.0
45	1861	3.5
45	1643	4.0
45	1854	4.0
45	1645	3.0
45	1654	3.0
46	1954	4.0
46	1955	3.5
46	1876	3.5
46	1653	3.0
46	1651	4.0
46	1654	4.0
47	1645	3.5
47	1653	3.5
47	1652	4.0
48	1887	3.5
48	1652	4.0
48	1898	4.0
49	1649	3.5
49	1852	4.0
49	1644	3.5
49	1643	3.0
49	1860	4.0
49	1875	3.0
49	1653	3.0
49	1895	3.0
49	1891	4.0
49	1848	3.5
49	1652	4.0
49	1894	4.0
49	1877	4.0
49	1725	3.5
49	1651	3.5
49	1648	2.5
49	1874	3.5
49	1654	4.0
49	1642	3.5
49	1646	4.0
49	1647	4.0
49	1893	3.0
49	1882	3.0
49	1857	3.0
49	1898	3.5
49	1847	4.0
49	1645	4.0
49	1858	3.0
49	1650	4.0
49	1856	3.5
49	1854	3.0
49	1658	4.0
49	1896	3.5
49	1861	3.5
49	1762	4.0
49	1886	3.5
49	1880	3.5
49	1892	3.5
49	1876	3.0
50	1956	4.0
50	1957	4.0
50	1958	2.0
50	1959	2.0
50	1960	1.0
50	1961	4.0
50	1962	2.5
50	1963	3.0
50	1964	0.5
50	1965	3.5
50	1966	2.5
50	1967	0.5
50	1968	1.0
50	1969	4.0
50	1876	3.5
50	1970	4.0
50	1971	0.5
50	1972	4.0
50	1973	1.5
50	1974	0.5
50	1975	3.0
51	1654	3.0
51	1854	3.0
51	1856	4.0
51	1652	4.0
51	1651	3.5
52	1648	4.0
52	1860	3.5
52	1852	4.0
52	1884	3.5
52	1877	3.5
52	1851	3.5
52	1893	4.0
52	1896	2.5
52	1853	3.0
52	1649	3.0
52	1856	3.5
52	1652	3.5
52	1882	4.0
52	1725	4.0
52	1654	4.0
52	1892	4.0
52	1886	2.0
52	1645	2.5
52	1848	4.0
52	1642	2.5
52	1894	3.0
52	1650	4.0
52	1651	4.0
52	1762	3.5
52	1858	3.5
52	1885	3.0
52	1874	3.0
52	1658	3.0
52	1887	3.0
52	1653	3.5
52	1847	4.0
52	1876	3.5
52	1880	3.5
52	1888	3.5
52	1646	2.5
52	1854	3.5
52	1857	4.0
52	1898	3.5
52	1846	4.0
52	1855	3.0
52	1861	3.0
52	1897	4.0
52	1895	4.0
52	1891	4.0
52	1875	3.5
52	1644	3.0
52	1889	4.0
52	1890	2.5
52	1647	3.5
52	1643	4.0
53	1898	3.5
53	1652	4.0
54	1858	3.5
54	1650	4.0
54	1856	4.0
54	1658	2.5
54	1896	3.5
54	1855	4.0
54	1861	3.0
54	1886	3.5
54	1848	2.5
54	1876	3.0
54	1894	3.0
54	1649	3.0
54	1852	4.0
54	1644	3.0
54	1643	3.0
54	1648	2.5
54	1653	3.0
54	1853	4.0
54	1642	3.0
54	1647	3.5
54	1652	3.5
54	1877	3.0
54	1890	4.0
54	1725	3.0
54	1651	3.0
54	1654	4.0
54	1857	4.0
54	1645	3.0
55	1643	1.0
55	1652	3.5
55	1976	3.5
55	1977	3.0
55	1886	4.0
55	1650	3.5
55	1762	0.5
55	1978	3.5
55	1979	3.0
55	1789	0.5
55	1860	4.0
55	1647	2.5
55	1645	3.5
55	1919	4.0
55	1649	3.5
55	1884	1.0
55	1877	1.5
55	1856	3.0
55	1648	4.0
55	1848	0.5
55	1651	0.5
55	1646	3.5
55	1642	3.0
55	1875	0.5
55	1852	3.0
55	1980	2.5
55	1654	1.5
55	1644	4.0
55	1891	1.0
55	1854	0.5
55	1896	4.0
55	1725	4.0
55	1658	3.5
56	1658	1.5
56	1643	2.5
57	1880	0.5
57	1981	3.0
57	1898	1.0
57	1853	1.0
58	1884	3.0
59	1654	4.0
59	1649	0.5
59	1982	4.0
59	1959	1.0
59	1856	4.0
60	1658	3.0
60	1854	2.0
60	1651	1.5
60	1653	3.0
60	1646	2.0
60	1648	2.0
60	1642	2.5
60	1855	4.0
60	1857	3.5
60	1848	1.0
60	1852	2.0
60	1649	3.0
60	1875	2.0
61	1648	3.0
61	1652	3.5
62	1940	4.0
62	1839	4.0
62	1983	3.5
62	1883	4.0
62	1984	4.0
62	1985	4.0
62	1652	4.0
62	1859	3.5
62	1933	3.5
62	1919	3.5
62	1986	3.5
62	1650	3.5
62	1643	4.0
62	1987	3.5
62	1988	4.0
63	1645	4.0
63	1762	3.0
63	1884	2.5
63	1861	3.0
63	1648	4.0
63	1853	2.0
63	1885	2.0
63	1886	3.0
63	1650	4.0
63	1652	4.0
63	1898	2.0
63	1847	4.0
63	1875	3.0
63	1846	2.5
63	1874	2.5
63	1891	3.5
63	1642	3.0
63	1888	2.0
63	1646	3.5
63	1651	3.5
63	1893	3.0
63	1896	3.5
63	1887	3.0
63	1643	4.0
63	1653	3.0
63	1889	2.5
63	1647	2.5
63	1857	4.0
63	1860	3.0
63	1851	2.5
63	1877	3.5
63	1654	3.5
63	1895	3.0
63	1858	3.5
63	1848	3.0
63	1890	2.5
63	1852	3.0
63	1854	4.0
63	1882	3.0
63	1725	3.0
63	1892	3.0
63	1894	2.0
63	1644	3.0
63	1658	2.5
63	1876	2.5
63	1880	4.0
63	1897	3.0
63	1856	3.5
63	1855	3.0
63	1649	3.5
64	1877	2.5
64	1650	2.5
64	1989	4.0
64	1648	3.5
64	1643	3.0
64	1857	3.0
64	1848	1.5
64	1861	4.0
64	1880	2.5
64	1990	4.0
64	1658	3.0
64	1644	2.0
65	1648	1.5
65	1642	3.0
65	1991	4.0
65	1848	2.0
65	1643	3.0
65	1876	2.0
65	1992	2.5
65	1851	4.0
66	1876	2.5
66	1880	2.5
66	1645	3.5
66	1650	4.0
66	1648	4.0
66	1898	2.5
66	1658	3.0
66	1652	4.0
66	1642	3.0
66	1861	3.0
66	1886	2.0
66	1877	4.0
66	1653	3.5
66	1649	4.0
66	1875	2.5
66	1852	3.0
66	1857	3.5
66	1848	4.0
66	1891	2.5
66	1860	3.0
66	1646	3.5
66	1882	3.0
66	1647	3.5
67	1885	4.0
67	1847	4.0
67	1648	4.0
67	1645	4.0
67	1888	4.0
67	1898	4.0
67	1653	4.0
67	1651	4.0
67	1646	4.0
67	1856	4.0
67	1654	4.0
67	1892	4.0
67	1876	4.0
67	1644	4.0
67	1874	4.0
67	1897	4.0
67	1846	4.0
67	1854	4.0
67	1896	4.0
67	1848	4.0
67	1855	4.0
67	1642	4.0
67	1725	4.0
67	1658	4.0
67	1875	4.0
67	1852	4.0
67	1890	4.0
67	1887	4.0
67	1886	4.0
67	1891	4.0
67	1650	4.0
67	1895	4.0
67	1762	4.0
67	1882	4.0
67	1857	4.0
67	1851	4.0
67	1893	4.0
67	1860	4.0
67	1853	4.0
67	1647	4.0
67	1652	4.0
67	1643	4.0
67	1649	4.0
67	1889	4.0
67	1858	4.0
67	1880	4.0
67	1894	4.0
67	1861	4.0
67	1884	4.0
67	1877	4.0
68	1857	3.0
68	1856	3.5
68	1642	2.5
68	1877	2.5
68	1652	3.0
68	1643	1.0
68	1860	2.5
68	1654	3.5
68	1649	3.5
68	1846	4.0
68	1852	3.5
68	1876	3.0
68	1875	3.0
68	1848	3.0
68	1651	3.0
68	1658	1.5
68	1762	2.5
69	1654	3.0
69	1652	4.0
69	1875	3.0
69	1658	4.0
69	1643	3.5
69	1846	3.5
69	1646	4.0
69	1645	4.0
69	1650	4.0
69	1877	3.5
69	1856	3.5
69	1852	4.0
69	1894	3.5
69	1649	4.0
69	1860	3.5
70	1848	4.0
70	1642	3.5
70	1645	4.0
70	1653	2.5
70	1647	3.5
70	1650	3.5
70	1652	4.0
70	1644	4.0
70	1643	3.5
70	1651	3.5
71	1642	2.5
71	1876	3.0
71	1888	4.0
71	1643	3.0
71	1893	4.0
71	1886	4.0
71	1847	4.0
71	1762	4.0
71	1653	3.0
71	1891	3.0
71	1647	4.0
71	1861	3.0
71	1885	4.0
71	1898	0.5
71	1654	4.0
71	1652	2.0
71	1646	4.0
71	1848	4.0
71	1846	3.0
71	1875	4.0
71	1892	4.0
71	1857	3.0
71	1894	4.0
71	1725	4.0
71	1853	4.0
71	1858	4.0
71	1887	4.0
71	1874	4.0
71	1890	4.0
71	1856	3.0
71	1855	3.5
71	1854	4.0
71	1649	4.0
71	1889	4.0
71	1658	4.0
71	1884	3.0
71	1882	4.0
71	1896	4.0
71	1897	4.0
71	1877	2.5
71	1650	3.0
71	1644	3.5
71	1895	4.0
71	1648	4.0
71	1880	4.0
71	1851	4.0
71	1852	4.0
71	1651	4.0
71	1645	4.0
71	1860	4.0
72	1861	3.0
72	1884	0.5
72	1877	3.0
72	1885	2.5
72	1851	3.0
72	1847	3.5
72	1648	4.0
72	1645	3.5
72	1888	3.5
72	1898	3.0
72	1653	3.0
72	1651	3.0
72	1856	3.0
72	1654	3.0
72	1892	2.5
72	1876	3.5
72	1644	3.5
72	1874	3.0
72	1846	3.5
72	1854	3.0
72	1896	3.0
72	1848	3.5
72	1855	3.0
72	1646	4.0
72	1642	3.5
72	1658	2.5
72	1852	3.0
72	1875	3.5
72	1890	2.5
72	1887	3.0
72	1891	3.0
72	1650	2.5
72	1897	3.5
72	1895	2.5
72	1762	3.5
72	1882	4.0
72	1857	4.0
72	1725	2.5
72	1893	3.0
72	1860	3.5
72	1853	3.0
72	1647	2.5
72	1652	3.5
72	1643	3.5
72	1649	3.0
72	1886	3.0
72	1889	2.5
72	1858	3.5
72	1880	3.0
72	1894	3.0
73	1902	3.0
74	1857	2.5
74	1648	4.0
74	1898	3.0
74	1848	2.5
74	1643	3.0
75	1654	4.0
76	1652	2.5
76	1856	3.0
77	1824	1.0
77	1993	1.0
77	1994	3.0
77	1995	0.5
77	1996	4.0
77	1997	3.0
77	1998	3.5
77	1999	3.0
77	2000	1.5
77	2001	4.0
77	2002	2.5
77	2003	3.0
77	2004	4.0
77	2005	0.5
77	2006	3.0
77	2007	3.5
77	2008	4.0
77	2009	4.0
77	2010	3.0
77	2011	3.5
77	1818	4.0
77	2012	2.5
77	2013	2.5
77	2014	3.5
77	2015	2.5
77	2016	2.0
77	2017	2.5
77	2018	4.0
77	2019	1.0
77	2020	3.0
77	2021	4.0
77	2022	0.5
77	2023	0.5
77	2024	2.0
78	2025	4.0
78	2026	0.5
78	2027	2.0
78	1985	4.0
78	2028	0.5
78	1649	0.5
78	2029	3.5
78	2030	4.0
78	2031	3.5
78	2032	2.5
78	2033	1.5
78	2034	4.0
78	2035	3.0
78	2036	1.0
78	2037	4.0
78	1858	3.0
78	1889	1.5
78	2038	1.0
78	2039	4.0
78	2040	4.0
78	2041	3.0
78	2042	2.5
78	1950	0.5
78	1644	2.5
78	2043	2.5
78	2044	3.5
78	2045	0.5
78	2046	2.5
78	2019	3.0
78	2047	3.0
78	2048	0.5
78	2049	3.0
78	2050	2.5
78	1654	4.0
78	2051	1.5
78	2052	4.0
78	2053	3.0
78	2054	1.0
78	2055	4.0
78	1878	1.0
78	2056	4.0
78	1853	0.5
78	1813	1.0
78	2057	1.0
78	2058	4.0
78	2059	0.5
78	1976	3.5
78	2060	2.0
78	1874	3.0
78	2061	1.0
78	2062	4.0
78	2063	1.5
78	2064	2.5
78	2065	1.5
78	2066	3.0
78	2067	2.0
78	1647	3.0
78	2068	2.5
78	2069	3.0
78	2070	4.0
78	2071	1.5
78	1884	0.5
78	1956	4.0
78	2072	1.5
78	1859	1.5
78	2073	1.0
78	2074	3.5
78	2075	1.0
78	2076	2.5
78	2077	3.0
78	2078	1.0
78	2079	2.0
78	2080	1.5
78	2081	2.0
78	2082	2.5
78	2083	3.5
78	2084	2.5
78	2085	2.5
78	2086	3.0
78	2087	4.0
78	2088	3.0
78	2002	1.5
78	1891	2.5
78	1898	3.0
78	1959	0.5
78	2089	2.5
78	2090	2.0
78	2091	1.5
78	2092	4.0
78	2093	3.5
78	2094	3.0
78	2095	3.5
78	2096	2.0
78	1856	1.0
78	2097	4.0
78	2098	1.0
78	2099	3.5
78	2100	0.5
78	2101	2.5
78	2102	2.0
78	2103	3.0
78	2104	1.0
78	2105	4.0
78	2106	4.0
78	2107	3.5
78	2108	3.0
78	2109	2.0
78	1645	4.0
78	2110	2.0
78	1725	4.0
78	2111	1.5
78	2112	2.5
78	2113	3.0
78	2114	2.5
78	2115	1.5
78	2116	4.0
78	2117	1.5
78	2118	2.5
78	2119	3.0
78	2120	4.0
78	2121	2.5
78	2122	2.0
78	2123	2.5
78	2124	1.5
78	1885	3.5
78	2125	4.0
78	1914	2.0
78	1945	2.0
78	1988	2.0
78	2126	1.5
78	2127	1.5
78	1993	3.0
78	2128	4.0
78	1880	2.5
78	2129	3.0
78	1897	3.5
78	2130	3.0
78	2131	3.5
78	2132	1.0
78	2133	2.0
78	2134	0.5
78	2135	1.0
78	2136	1.5
